ID,CURR_AGE,GENDER,ANN_INCOME,DT_MAINT
73215P05SS,57,F,625364,5/9/2019
60037A77VV,39,M,1390350,12/2/2017
79099Z21ST,32,M,767544,2/26/2018
50291U60RL,53,F,1033638,5/18/2018
13770H00XH,33,F,1091044,1/29/2017
38413T10CK,29,M,969329,6/19/2019
96271M27CH,34,F,1141668,4/9/2019
65404L26SD,30,F,812708,6/24/2018
17404K52DA,54,M,1158131,11/17/2018
21442R66SD,64,M,345535,12/14/2018
04397S30WD,49,M,1404953,11/29/2017
83572I61AF,38,M,1600360,6/18/2019
98491Z23IQ,40,M,1938989,12/8/2017
86876T79NG,42,F,1567544,11/7/2018
04108Y84PF,62,M,1937749,10/22/2018
54910F84TW,42,M,1161012,2/27/2019
33472M91HZ,37,F,961967,1/11/2017
79811U34CU,50,M,1369440,3/14/2018
09637T00FR,39,M,1754566,11/4/2018
45360H83MP,63,M,1683827,2/22/2019
17829J03SG,46,F,1181989,7/27/2018
66786N56KV,45,M,849938,10/14/2017
72973M20GM,57,F,1390152,6/12/2019
56055H33YT,43,M,1200719,5/24/2019
75540T95II,36,F,1268161,7/26/2018
39091V24XI,26,F,598944,8/2/2018
47185X58HV,58,M,1033866,4/19/2019
17028C28OL,59,M,1228096,1/29/2019
81966S35EQ,52,F,835712,11/22/2018
07045N80LM,39,M,1749616,6/29/2019
74221L84NE,45,F,1076824,11/2/2018
27857T72TT,55,F,347457,9/7/2018
33786L86IX,60,M,545628,3/3/2018
59937C56VR,39,F,1192742,9/10/2018
49799D06WT,41,F,1123311,4/30/2019
23834I03JK,57,F,1006014,9/12/2018
64689K24TR,25,F,925567,4/25/2018
27074C02JF,32,M,1088754,5/8/2017
54258V08YG,34,M,1222788,1/8/2019
35460F87NM,43,M,1376191,3/30/2017
08394T95KJ,30,F,1053622,8/13/2018
71086E18HZ,55,M,1842824,12/23/2018
56194G08ZQ,50,F,942262,10/28/2017
11847N12BH,52,F,700819,1/11/2019
29942O48GG,40,M,1305314,10/2/2018
28682Q91QZ,48,F,1167174,1/30/2019
42813T53QS,45,M,1009299,10/15/2016
36535X15EJ,55,M,1898552,10/26/2017
05881P36WA,62,F,1588920,9/20/2018
98638K58BR,29,F,1039269,2/7/2019
62971X40RL,32,F,1009240,11/26/2016
95816O63JY,44,M,1102808,3/18/2018
35138U16PN,49,F,1434797,7/31/2018
37258O28YZ,62,F,889633,3/23/2018
80799L51LE,46,M,1015161,12/14/2018
99927D08TH,41,M,1660890,3/21/2019
15599L05RW,27,F,929035,6/12/2018
71814H60PP,53,M,499915,5/8/2019
05044F88QE,47,M,1342345,9/3/2018
26183W19OQ,28,M,1398962,3/13/2019
85035A79VV,59,M,323008,3/9/2018
01643L49JV,44,F,1298690,5/26/2019
49528D67VB,41,F,802286,6/17/2019
51927N78CJ,43,F,1252090,11/24/2017
46437N31YL,39,F,960090,2/7/2017
84656I53TA,62,F,1532586,6/3/2019
43758H49JH,51,M,906590,3/23/2019
46334I10OL,34,M,911215,1/25/2019
16872S55WL,39,F,1344957,8/10/2017
96561I52JZ,55,M,1408596,6/27/2018
89799Y77JX,47,F,1151947,3/15/2019
64871I28JN,36,F,1570561,8/27/2017
31369G31CJ,36,M,1636499,4/23/2019
98672F14JH,33,F,736315,12/29/2016
50742Q68GM,60,F,1010148,3/25/2019
35182G38LM,63,F,634589,3/27/2018
80433H04GW,49,F,1525492,4/2/2019
69237B52GC,46,F,1377220,9/6/2018
14694L88FF,45,M,1919953,2/17/2019
26901Y98PO,43,F,1559445,10/20/2018
20337U54AF,39,F,1245377,10/8/2016
09298Y50LA,60,M,378097,3/28/2018
30203I11CV,46,M,1693795,11/30/2018
20416S77HX,39,F,811277,10/15/2016
20987V55NL,41,M,1755345,8/23/2018
29229V67SY,59,M,1581149,5/9/2019
99692C30WP,49,M,891186,4/9/2018
29783K58RD,35,M,1122794,6/7/2019
30406K30OQ,25,F,806395,5/22/2018
29636I91ON,53,F,851366,10/28/2018
16550Q19TX,63,M,1108721,5/15/2019
01886N60RD,65,M,1425614,3/30/2019
63703M77LX,64,M,902185,3/24/2018
46148M43XV,54,M,826145,11/24/2018
38211F00TN,48,M,1224946,5/2/2019
12550L90SH,26,M,1434889,1/8/2019
09778H41QZ,53,M,558515,11/15/2018
36196N68FE,32,M,661799,11/1/2018
53250F87YX,55,F,748847,12/6/2018
14171O57CH,50,F,1074855,2/27/2019
03454O93LF,28,F,628003,2/19/2018
51230B64NS,29,F,1144216,9/5/2018
83265W98SP,41,F,819973,5/5/2019
72651D65BZ,41,F,1021281,2/2/2019
01150O22AN,47,F,941614,4/28/2018
19650C99GM,39,M,1297208,11/1/2018
87248H70XR,29,F,1149151,6/18/2019
60094V00OK,26,F,810931,5/6/2018
26354D80CY,63,M,692392,1/31/2019
17672K80VF,47,F,1145857,8/17/2018
21618N36WV,46,M,1223234,4/8/2018
46372J49FK,64,F,1260848,4/17/2018
16183C20PW,31,M,890625,12/29/2018
12406L09JI,37,M,1296821,11/11/2018
00692Q53AE,37,F,1269848,5/20/2019
83376Q27VK,29,F,569363,6/22/2018
15432K66IU,43,M,861494,1/9/2019
09953H37SK,39,M,1689482,12/4/2018
96425E00JB,53,F,1651082,1/8/2017
22000E15HL,56,M,1322106,7/16/2018
40849H91DH,33,F,597429,9/29/2017
55358W23EQ,28,M,999424,5/13/2019
51572O08ZJ,45,M,1288432,3/25/2018
64840S71MA,60,F,655724,4/3/2019
72400C92RT,46,F,1048721,6/27/2019
53925R69XL,61,F,934610,7/21/2018
75392E98BD,52,M,1505012,8/21/2018
87200N04TQ,34,M,755068,2/26/2019
16089Y82AZ,40,F,1277677,6/2/2019
83313A96SP,51,F,495295,6/13/2019
17638R47OB,53,F,1414889,7/8/2017
34197T69DS,31,F,1125877,8/27/2018
50136X65GK,50,M,1564364,11/29/2018
51119U10VF,52,M,1043128,7/12/2018
40982W78BA,57,F,1810780,6/23/2018
25901W26LQ,63,M,411234,3/29/2019
65735O81JX,57,M,459373,8/7/2017
53331U22XC,25,F,1105396,6/27/2019
08220T68CM,56,M,390362,9/14/2018
79620F78FD,58,M,486588,11/4/2018
69954J60QI,62,F,984270,5/3/2018
12413U94QR,45,M,1659678,9/8/2018
12311P21GJ,45,F,875616,8/17/2017
70032R49JC,43,M,1611153,1/21/2019
00082N99BV,30,F,1155612,5/18/2018
69925F97FS,28,M,1246335,2/22/2017
65203X15OI,48,F,1167792,2/14/2019
50477I65FZ,38,F,894364,4/14/2018
21037U03RD,55,M,441271,12/8/2016
68160C32FV,28,F,1190408,8/25/2018
82318H00ZQ,36,M,1081245,3/31/2018
47492W42ZX,64,M,1546346,5/21/2018
37350S10KT,54,F,1942238,6/7/2018
28758I57LU,31,F,1196360,1/19/2019
90486H70RV,30,F,849993,11/5/2018
94719F13GY,46,M,887561,12/2/2018
74213N60PG,58,M,556775,3/4/2019
79296Z72NL,28,M,1029812,5/22/2018
57856M41ZY,25,M,1239549,5/8/2019
36624O58RZ,34,M,941066,2/26/2018
11691A01EB,30,M,722651,12/4/2018
24574O46BX,51,M,855739,2/22/2018
08251T45PQ,32,F,996727,1/22/2019
84769O24MP,52,M,1062602,3/1/2018
75346U90FD,49,M,1380587,1/5/2019
49734T40ZI,47,F,1020619,12/14/2018
47310M51BD,52,M,740226,9/21/2016
14015T52KP,34,M,1335482,4/17/2017
17396D99MD,41,F,1098641,5/17/2018
90341B21AH,44,F,988586,12/10/2016
05963A73JR,52,F,926031,6/16/2017
11252A83CJ,33,M,776008,1/1/2018
08689V63PW,56,M,1604077,10/19/2018
80661P41EV,54,F,1804304,4/19/2019
66042C01GX,27,F,599625,3/28/2018
63183T30VM,37,F,1386507,12/13/2018
89179T49RH,31,M,747385,10/19/2016
72345U41MP,25,F,1080864,8/3/2017
05567P01VL,47,F,1020871,4/30/2017
38580L36TR,47,M,1359908,3/19/2018
03737F83XK,59,M,466165,1/24/2017
05929V44FY,63,M,1558134,3/31/2018
92544C88XR,50,M,1011537,6/23/2018
80999Y41YK,39,M,1351434,10/25/2016
19860Q36SE,44,F,1534023,12/30/2018
61690Q95AL,60,F,1830650,11/9/2016
62188Q75HY,65,M,356142,6/7/2019
14286N94NV,31,M,795619,12/20/2018
81682U42JI,50,F,1497413,4/4/2017
32599E47FF,46,M,1000192,4/8/2017
67784G75ZS,46,F,939149,3/2/2017
57214Q21LI,38,F,927292,8/16/2018
27124X85KM,58,M,1790579,8/13/2017
19723I15NQ,42,M,1567773,1/22/2019
43988W05KV,65,F,1461958,1/18/2019
42845H80PX,29,F,1132036,7/3/2018
87023G26VK,53,F,837435,4/11/2019
57689I55YI,65,F,526335,6/3/2018
16448L17JS,31,F,719514,3/11/2018
75714V86HA,59,M,695430,8/10/2017
94069D12XG,47,M,808482,4/29/2019
95344C63XR,64,F,337805,11/24/2018
33550G22DW,60,M,1811970,10/30/2018
21083D63RF,55,F,1981725,3/1/2018
98992L20AE,28,M,930870,7/4/2018
98412M21IO,59,M,1237120,9/8/2018
04053D23WP,56,F,1538140,3/20/2018
43421Q35EF,28,F,874207,4/11/2018
79248K51HR,50,F,1579469,5/25/2019
80060W70MW,48,M,883606,1/5/2019
25396T41NW,65,M,1281180,11/16/2017
02844E69BA,46,M,1672479,5/30/2018
00080B26WP,27,M,655794,7/17/2018
60567G20RZ,48,M,1993413,5/15/2019
02601Y56AA,43,M,815111,10/11/2018
09839Y87YF,28,M,974488,4/25/2017
08153H88OH,27,F,631375,11/7/2018
52585M85QW,55,F,1457872,3/7/2018
90451L88VE,55,M,1545360,7/5/2017
80421Q54BU,28,F,662149,3/26/2018
64054U02YK,58,M,1002966,11/24/2017
35243W95LH,45,M,1078317,7/28/2017
59506P38KP,38,F,838753,4/9/2019
17581T44JM,63,F,859748,12/25/2016
92414Y66VM,33,F,1007930,9/24/2017
98326E21OA,59,M,628825,8/25/2018
95042S78OV,51,M,573907,12/13/2018
19794D72ND,29,M,1050758,4/9/2019
35002N39ZJ,25,M,819113,12/3/2018
67858E79PK,39,M,1656576,11/11/2018
83534P82WT,61,M,824720,8/6/2018
19196G88WC,56,F,1449372,2/20/2019
68002F30IW,29,M,865061,10/6/2017
68884I48BR,59,M,1780315,12/19/2018
40162N03MY,35,F,1043975,7/2/2018
00106I42HM,40,M,1997252,7/16/2017
87285J02TT,25,M,752792,8/2/2018
45521N07TJ,28,F,838291,6/9/2017
37512B53JQ,33,M,1126914,3/12/2018
21189T39EV,34,M,1089532,6/15/2019
24160R66JZ,52,F,729618,11/14/2018
40155K91WM,25,F,838125,11/13/2018
31838M34JB,28,F,1126826,2/28/2018
16152D97WH,25,F,797273,1/24/2019
80654A92VX,28,F,767872,7/6/2017
14074B90EG,65,M,1069549,5/8/2019
17674N74OY,26,M,865368,9/12/2018
59771X44ZG,65,M,1400852,11/15/2018
33223U42GM,45,M,1774226,6/10/2018
09416O86RP,43,F,1473912,10/1/2016
22356N53BI,51,M,1099009,8/4/2018
42274O37UL,52,F,1818303,11/22/2018
20359O21PC,30,F,880011,12/4/2016
44460E67GC,41,F,969205,6/5/2018
17710Z38KX,25,F,1018807,1/20/2017
00506U13QD,40,M,1242957,2/27/2019
18746T34KU,62,M,907878,11/9/2018
78633U57FH,38,M,1898359,10/26/2016
50026C99VG,43,M,1599137,6/27/2018
01702J35XG,39,F,1516989,4/17/2018
16806W22CP,29,F,515801,2/11/2019
39989I45FO,28,M,941845,6/26/2018
56165I62GO,54,F,1013047,5/24/2018
48812F03VZ,38,M,1944190,3/2/2017
14900V93GX,63,M,1432413,3/30/2018
90094R08FG,60,F,1946860,7/3/2018
60639N94IK,31,M,1445402,9/13/2018
41176Z32BY,26,F,963453,12/30/2018
22296Y88HY,29,M,1255316,5/18/2019
81550T43YB,56,F,1147059,9/6/2018
83572U09DK,59,M,428283,3/29/2017
74943E91GK,61,F,1186476,12/18/2017
67331D23IF,33,M,1381780,3/26/2018
60611S89BR,49,F,1315444,12/5/2018
16715P65BR,26,F,668746,2/11/2019
71892Y62RA,59,M,895092,10/24/2018
96108T44ZU,64,M,925479,9/23/2017
89991Q01QW,43,F,1493373,3/10/2018
13553G80LD,38,M,1916039,4/1/2019
56750A55CH,48,M,1134152,10/31/2018
71147J83NL,36,F,1117638,1/16/2018
28052E83PC,29,M,1294021,9/15/2016
97078K47GX,56,M,1075696,3/22/2019
09456H66VA,53,M,840296,9/7/2018
72141U09YG,43,M,1410722,5/11/2019
64198A17DD,64,F,954724,9/1/2018
17933R27ZE,45,M,1092997,6/6/2018
81038S98GD,56,M,1564593,4/8/2018
60173U25PX,60,F,1592921,11/13/2016
05525P72SN,36,F,1577646,6/3/2018
12210Y29WG,55,F,1161301,7/4/2018
51208Y85XF,61,F,1520868,8/16/2018
91149R65NE,47,F,1374653,4/1/2018
83847Y26GY,57,M,427348,5/3/2018
55642G89GO,28,F,588694,6/12/2019
88681H59NS,64,M,447830,11/12/2018
14810M83WR,26,F,893528,5/4/2017
43630A29WS,48,M,1196426,7/9/2018
58432X04QY,44,F,1565608,10/21/2018
02055Q47ZI,52,F,1781928,8/21/2018
64131F44SZ,58,F,1571486,5/2/2019
78099K85HI,49,F,1040311,5/5/2018
65902X96KP,42,F,1006509,6/3/2018
85826C27DA,47,M,876345,10/26/2018
61859A25ZF,51,F,1599015,8/29/2017
62623A87JI,28,F,968046,4/20/2018
23048M90GR,29,F,751559,10/28/2018
58224A92VJ,63,M,1572667,12/6/2018
95876J17KA,41,F,956596,3/14/2018
33853T38PS,28,M,1477096,6/18/2019
99258J16AY,25,F,1157048,3/19/2018
98980Y95DY,41,M,1000178,7/10/2018
66606N64QY,63,M,1269362,6/25/2019
58452A40EP,39,F,1562978,9/26/2018
99499J37JK,44,F,882597,11/18/2018
22093N24FB,38,M,1219319,2/13/2019
44122Q43HY,25,F,799670,5/20/2019
83348P66FX,46,F,970030,5/18/2018
94679B49LH,53,F,937473,11/18/2016
26772A52OJ,47,M,1526422,12/7/2018
88537Z88VU,52,M,657381,8/3/2017
39671E65CH,62,M,1225481,6/8/2019
21974A74DM,57,F,1047667,5/7/2018
16168P53QW,49,F,1252110,12/26/2018
92577U26GE,37,F,1044487,6/4/2018
95332A18PH,34,F,999881,8/9/2018
70484J61BW,41,F,1059492,1/18/2019
16028Q27IS,49,M,1771956,3/14/2019
89802P47PV,54,M,1639509,3/6/2018
36732R93DW,54,M,1679586,10/4/2018
43575B62XA,30,M,611640,8/9/2018
32963Q02XJ,45,F,1474722,11/16/2018
53103W28QT,43,M,1361698,11/10/2018
36933X43OM,57,F,709988,7/20/2018
20776J97AM,39,F,1574761,3/3/2019
09808R48RV,57,F,1704519,2/21/2018
51693H98GJ,63,F,1475633,3/27/2019
97917E89DG,61,F,424499,10/10/2016
08517I59BX,64,M,361660,11/21/2016
19161D75KB,42,F,1057007,1/25/2019
69692Z78HE,42,F,826303,12/10/2018
51032O40SE,64,F,375840,6/14/2019
99071U38UO,39,F,1377178,4/15/2018
92740S60TD,61,F,746144,6/2/2018
73388T26JU,37,M,907988,10/19/2018
23843P08SS,35,M,1439003,9/8/2018
63002H79EA,43,M,984039,5/20/2018
39031J64UN,58,M,852497,5/21/2018
32586D91YY,27,F,866324,6/2/2018
36892N49TK,65,M,1693074,11/11/2016
27883F48ZP,48,F,1375617,6/21/2018
24139U49XY,64,M,583574,2/21/2019
13962G51JZ,45,M,1647044,3/12/2019
19214S75OS,32,F,827101,12/4/2016
20301F08ZH,63,M,1936802,8/27/2018
25950Z92WJ,64,F,1378807,3/15/2017
58412Y81MB,44,F,1133855,10/6/2017
04222M08GK,35,M,645628,11/23/2018
76972H71ZR,62,M,1358192,9/27/2018
44245Y34UE,45,F,1235215,1/9/2019
83306Y31PK,33,M,1156857,10/1/2018
26599W61EJ,41,F,1109964,4/20/2019
20040F67GE,64,M,1028724,10/25/2018
28707T62KD,35,F,733105,12/6/2018
18311P61DE,27,F,775391,8/19/2018
53410J62GA,52,F,1849366,2/26/2019
38279B96AE,63,F,1412863,5/27/2018
84201K21YQ,61,M,828832,8/26/2018
95553I81HF,62,M,918463,5/13/2019
43269K22HH,36,M,942025,6/29/2019
21861Z69TN,56,M,1708867,3/14/2019
65228I57XT,57,M,1502946,1/1/2019
31117I39JZ,40,F,1422517,4/19/2019
98702N51ML,48,M,1779989,5/18/2019
02198O11TG,55,M,1854807,11/1/2018
99697O85WN,58,M,521079,8/9/2017
44704S10VJ,27,F,1100042,6/11/2019
72607J87YW,52,M,1858222,11/9/2018
55011Q99ZT,46,M,1328451,3/25/2018
16617J43FQ,27,M,1205064,12/4/2018
33466F10TM,32,F,815359,11/2/2018
47215U67DQ,38,F,899565,5/29/2018
22169V00GX,45,M,1723444,9/1/2018
54835S65OD,56,M,1133773,3/16/2019
27708X77CU,38,M,1926776,7/8/2018
28253V27SQ,50,F,1284967,10/14/2018
51680O30CV,43,M,1389296,7/13/2018
38707W06HP,30,F,1136352,3/22/2019
79725Z72VU,56,F,737797,4/5/2018
64129V71LU,38,M,1524876,4/16/2019
49347F96YS,44,F,915686,6/3/2018
97301E67RH,59,F,1672246,10/2/2018
58926W45JE,65,M,376674,3/5/2018
13779B01IB,29,M,1056139,12/6/2018
52107L78AU,25,F,1136264,8/21/2018
13054U99GX,36,M,1595730,5/28/2019
87518C34GC,32,M,909569,8/20/2018
77371Q51PT,63,M,1504791,4/18/2019
84763Z69YZ,33,M,1233927,10/30/2018
08444T34XH,30,F,812398,12/6/2018
66878E58RZ,29,M,976633,8/19/2018
96996R84BF,53,F,509136,2/27/2019
75863A82NX,58,M,381516,11/5/2017
75921M84DM,56,M,1522609,2/16/2018
79812R78QQ,41,F,1423538,7/25/2018
83033J44ZJ,42,F,1163832,5/6/2017
72838D10AL,36,M,1714560,6/2/2017
75413Z32UB,43,F,1518153,1/13/2017
05790N29XU,33,F,884192,9/9/2018
24326Z17MX,56,F,331444,6/11/2019
53566B93VR,30,F,904780,11/11/2016
82726P72NM,48,F,1488963,7/10/2018
28138S89WN,47,M,893561,11/18/2018
15842Q08JH,29,M,897499,3/27/2018
18063R63OX,28,M,1077306,7/12/2018
08727L73AI,55,M,1480602,9/25/2018
00875I82WC,31,M,869512,2/10/2018
47915G95LW,26,M,1190288,3/19/2018
70671P22CS,33,M,1081120,10/27/2016
68070K44OV,30,M,937756,2/3/2019
97746C84MV,62,M,1990657,12/19/2017
35365I22PN,46,F,1555801,11/10/2017
11250V88JX,41,M,1604207,2/26/2019
21919M21OP,52,M,635350,2/3/2019
55106I88TA,59,M,472269,11/6/2018
57460J90SA,42,F,1493086,6/19/2018
38420M99ON,62,M,1272418,10/30/2017
72402D11EK,44,F,1263774,11/14/2018
06446Z89PM,38,M,1280621,3/22/2018
54570P26RA,46,M,1798726,1/25/2019
25609S02UJ,36,F,1394432,3/6/2018
44334I87ZA,50,F,1175486,11/10/2018
96303M98UX,59,M,761253,10/17/2017
55946W59IP,48,M,1130088,10/3/2018
59424R70MW,53,M,1154738,9/30/2018
42713D86YU,57,F,1220538,5/19/2018
57944Z94OG,27,F,881634,6/7/2019
77506K05UU,31,M,891363,4/13/2019
86707F56IQ,26,M,845643,6/22/2019
12327O03PR,26,M,779297,4/2/2019
49932G40BS,43,M,1001671,3/22/2018
55942J45HR,56,M,1718456,4/26/2018
80905N80AG,50,M,1463561,9/18/2018
88227U89PA,44,M,948992,7/25/2018
14244G10EK,31,F,580301,5/24/2019
53596P48HJ,36,F,862156,2/20/2018
41276R71JV,36,M,1495885,12/21/2016
61845B89YF,52,F,1487161,9/22/2016
50860B03RL,25,M,1469636,2/1/2019
46466Y17IV,51,F,1287291,4/8/2018
18589U24QK,32,F,978470,12/29/2018
69826W60HX,62,F,361446,10/1/2018
77770T18VH,27,F,500091,6/26/2018
85760P72HW,44,M,1175411,1/14/2019
61679G90JH,30,F,1096753,12/23/2018
46547X31OM,46,F,1230934,6/3/2018
38495K31OC,43,M,1102876,9/8/2018
86098G33MR,26,M,1088327,10/13/2016
34269M10UV,51,F,1966862,4/26/2018
87274S37LA,55,F,1768459,7/16/2018
05770Z91DY,50,F,995635,1/2/2019
60387U77YA,39,M,1588731,7/12/2018
01636D38XH,48,M,841363,1/10/2019
42985C73XL,29,F,525457,2/27/2018
62715M63AI,63,F,1973284,3/23/2017
53867K47DU,39,F,1070129,4/12/2019
12576W90UX,58,F,516828,11/10/2018
79957A93ZE,61,M,1391601,3/11/2019
34825W92SR,42,F,1430923,12/10/2018
21222D50GR,50,F,1293036,6/15/2018
71638G64FN,37,F,1435762,1/22/2019
49249X78ME,63,F,1497172,4/2/2019
23359Z39KA,54,M,789748,3/2/2019
74760P07ZF,28,F,579942,6/13/2018
05521X94EW,63,M,993532,3/14/2018
43437B68GZ,65,M,1671015,4/4/2018
93322R24HR,27,M,673460,2/19/2019
36657P77JE,33,M,1015789,3/13/2018
50835I85SV,40,M,1073247,12/11/2016
97286Q51WA,53,M,982027,2/23/2019
47992N89ZY,27,M,945058,6/16/2019
45382Y91BD,25,F,1029073,6/4/2018
74846M86ZH,39,M,1431129,3/7/2019
32866C80JL,53,F,1797267,12/21/2016
42560D37DQ,32,M,777647,4/18/2019
34525L92SF,64,F,753370,6/22/2018
49270U18SK,58,M,1190893,6/29/2019
43834F61AO,63,M,1217781,2/21/2018
56931B83YM,56,M,926863,1/27/2019
30884B29KU,42,F,1205053,5/18/2019
54755L28TF,48,M,952774,10/17/2016
21028F75VG,47,F,1389315,1/23/2018
90201P44PG,62,M,919510,3/21/2018
91886Y32SS,58,M,529984,4/22/2017
85909N09MV,25,M,1367484,10/28/2018
77391C95KX,63,F,1283917,4/20/2018
88827J11QB,60,F,1703147,11/10/2018
22259V77AU,43,F,814996,5/10/2018
59100L18AZ,53,F,1598368,1/20/2018
93679G37VI,31,F,1123898,11/11/2018
18628S36QS,56,F,1366951,2/25/2017
68230G25GJ,28,M,1415878,9/27/2018
99226S40OS,42,F,974573,5/17/2019
70311D41EG,44,M,1448632,2/24/2018
80581V26CX,33,M,790001,9/1/2017
72243T60DT,25,F,1021768,10/6/2016
19896K29ST,48,M,1954127,8/4/2018
39505T60PF,54,F,1565811,10/1/2018
24347P19MY,45,M,1671277,6/1/2019
15702P44IP,42,M,1704160,8/5/2018
60725O28ZZ,57,F,427151,9/4/2017
80269Q98KK,52,M,1665541,5/22/2019
99159P98QC,43,F,891622,5/18/2018
26388Z31HN,54,M,1134279,4/25/2018
06918Z86KL,61,M,1066070,9/21/2016
19158C17CJ,63,M,1886068,4/26/2018
19670V82MP,59,F,1715830,5/22/2018
34956A32AA,29,F,649723,7/16/2018
80675H69PA,56,M,953836,10/4/2018
28770Z03AW,55,M,1234331,12/5/2018
76408N60BQ,54,F,1435842,1/19/2019
44736J59NU,35,F,543304,4/10/2018
32574Q92QC,41,M,1628330,11/5/2018
11129B14IA,60,M,1354832,3/19/2018
70025G96SI,32,M,1014170,6/19/2018
26152J53HF,55,M,1008137,3/20/2018
54306H15PI,35,M,836078,3/8/2018
40013C75MJ,55,M,355234,6/26/2017
33943S58CU,59,F,1123085,2/8/2019
27795V43UX,60,M,1271319,11/12/2018
18362Q19XD,33,F,584680,5/2/2019
32846B77VE,45,F,883319,12/19/2018
25665B94IF,25,F,972436,10/12/2018
12482L93UJ,35,F,539108,8/3/2018
66481Q31VJ,50,M,1444629,6/14/2018
62945C81LG,53,M,1400594,10/3/2018
65157O00YR,57,M,915353,2/19/2018
17891J33OH,50,M,1721813,4/23/2017
79039B61DM,34,F,913577,2/7/2019
67524N78QD,27,M,885454,3/26/2019
98562S95PB,61,M,1334338,9/20/2018
07843F13HU,31,M,652848,8/14/2018
80213Y77AA,33,M,1013632,6/4/2019
49408O68YL,56,M,463358,8/8/2018
73231N69JK,39,M,1757688,12/17/2018
89244N41NF,60,M,1007049,5/19/2018
32594W69LN,29,F,1145542,1/3/2019
16746W60HI,30,M,844691,3/25/2019
14609M99RR,65,M,774191,10/28/2017
03745T82YF,35,M,985944,2/23/2018
89238U42OU,31,M,915264,1/27/2017
08287O41NY,63,M,1570927,6/8/2019
08635F39MG,29,M,610436,3/10/2018
04661H30BB,64,M,1615449,6/13/2018
01048B86EY,33,F,623053,5/1/2018
05887C56FQ,58,F,889913,2/4/2018
07929X48ON,63,M,1910018,2/11/2019
32091D78DR,62,M,604785,2/24/2019
45878F61FD,63,F,380938,7/26/2017
08819U14HL,38,M,1441644,3/6/2019
66365I29ZP,43,M,1080312,6/23/2018
56570N98GN,26,M,787296,7/22/2018
00756C09FF,37,F,1496635,6/2/2018
44417V15NK,39,F,871638,9/15/2018
27426F99XE,46,F,1520478,10/14/2018
47330R69MQ,63,F,829017,6/29/2019
17284M84QT,44,M,1757132,7/18/2017
40780C57SA,35,F,731809,4/2/2018
66866Y11SX,36,M,1621276,6/2/2017
07987U50DF,40,M,1387624,6/10/2018
01612F05GQ,55,F,1714622,3/8/2019
33556S81BU,61,F,429653,4/22/2019
05559L28NP,43,M,1489937,3/9/2018
83177P48XC,54,M,922319,3/2/2018
84272Y43QU,36,F,1180515,6/1/2018
82625L14ZZ,60,F,528709,10/29/2016
67004N18TJ,45,M,865651,6/23/2018
24700J53WB,61,F,695330,2/25/2018
91300L85IX,37,F,1023548,10/23/2017
12397X69BW,40,F,1360471,9/9/2018
73943X64VR,57,M,1793719,6/2/2019
52979U33FY,30,M,1088004,2/13/2019
57833C35IP,41,M,1251444,12/7/2018
65563P73XL,51,F,1984546,6/27/2019
14576G24BS,59,M,1997855,5/2/2019
80179N81GP,57,F,861635,6/15/2019
83526N70QL,28,F,1126396,7/10/2017
94449N15NC,59,M,1355422,4/9/2018
02577T78LF,44,F,1263114,3/24/2018
91234D85YH,56,F,985402,8/5/2018
47930G16ER,53,F,1103435,9/18/2018
77774U64FC,63,F,1938367,8/1/2018
87703Q57OK,34,F,705070,11/20/2018
79163Y66FY,63,M,662280,3/4/2019
68927V00QA,35,M,1158723,6/23/2019
26657V64NZ,36,M,1456450,9/10/2018
13961H61LO,60,M,570590,10/28/2016
03271S17NK,25,F,1191403,3/21/2019
59182W25JF,63,F,826930,7/15/2018
43707S89ZR,50,F,1005734,7/17/2018
98041G09MP,34,M,1170886,11/29/2018
79555Y94SA,37,F,1507958,11/14/2017
96181P97UZ,31,M,791031,4/21/2017
70492E94JP,62,F,1769396,10/14/2018
89201D79PF,46,F,1259601,4/24/2019
49708N21PS,29,F,794142,9/23/2018
71130O34UI,61,F,1833740,11/2/2018
59217S81AW,29,F,776587,12/15/2018
42185H25DO,50,M,1940705,12/3/2018
69558V43QA,27,F,611627,1/27/2019
21115O18VH,64,F,983933,5/16/2018
15507E91GC,56,M,661073,1/19/2019
57552L38GC,57,F,1872468,8/7/2018
82672P10FP,50,M,871721,5/10/2017
95393B27XO,48,M,1789938,3/5/2018
52964B37QO,50,F,1596386,7/21/2018
14937X23UT,56,M,1695892,12/12/2018
08015F15LF,42,M,1450076,3/26/2019
51894R08FQ,39,M,807274,7/28/2018
96370J85KK,46,M,813046,4/25/2018
17791O55GS,38,F,1110408,10/6/2018
60194D96NJ,56,F,469749,4/1/2018
19409P40VZ,41,F,1261011,3/19/2019
13857I55YD,48,F,1350798,10/2/2018
31348G77ON,25,M,808667,5/4/2019
46730F33TY,57,M,660939,6/13/2019
53820I15ZH,48,F,1114405,4/27/2018
87430D17CD,36,F,1191336,8/22/2018
07416L41TP,32,M,863585,5/2/2018
63565Y78AH,50,F,1160302,12/14/2018
89822U07VR,47,F,1424340,2/17/2017
85542G66RL,39,F,896144,4/4/2018
77152S56BP,65,M,1821721,3/19/2018
63590L89JT,64,F,563430,6/26/2018
73946N32RW,33,F,1126006,3/18/2017
56049Z06TF,40,M,1705495,3/9/2017
32680L69NO,32,M,1461481,11/9/2018
15402W80IR,57,F,1956027,5/21/2018
