ID,CURR_AGE,GENDER,ANN_INCOME,AGE_CAR,PURCHASE,AGE_CAR_SEGMENT,GENDER_M,GENDER_F,SEGMENT_1,SEGMENT_2,SEGMENT_3,SEGMENT_4
72517E01BO,29,F,385970,458,1,3,0,1,False,False,True,False
72519F05EN,30,F,391873,406,1,3,0,1,False,False,True,False
72519S33WA,60,M,446020,229,0,2,1,0,False,True,False,False
72520S17WT,35,M,274052,255,1,2,1,0,False,True,False,False
72525W82MP,25,F,475371,352,0,2,0,1,False,True,False,False
72528A13CI,44,M,106687,300,0,2,1,0,False,True,False,False
72531L78YW,38,M,296900,479,1,3,1,0,False,False,True,False
72532S69JK,42,F,408763,208,1,2,0,1,False,True,False,False
72537U93KR,41,M,126298,326,0,2,1,0,False,True,False,False
72539T86KD,56,F,356683,422,0,3,0,1,False,False,True,False
72543K18YK,31,M,172431,441,0,3,1,0,False,False,True,False
72546J44ZZ,35,M,228270,352,0,2,1,0,False,True,False,False
72549X52SN,29,M,247588,333,1,2,1,0,False,True,False,False
72553P20YI,46,F,722288,484,1,3,0,1,False,False,True,False
72554D96ZG,42,M,462160,497,1,3,1,0,False,False,True,False
72561Z35BW,63,F,167720,943,0,4,0,1,False,False,False,True
72563D58YY,36,F,493749,436,1,3,0,1,False,False,True,False
72565Z33JE,31,F,467680,329,0,2,0,1,False,True,False,False
72566Q03LT,62,F,283907,736,1,4,0,1,False,False,False,True
72567A13QE,31,M,273510,223,1,2,1,0,False,True,False,False
72567G16TI,35,F,242176,267,0,2,0,1,False,True,False,False
72571O10LZ,53,F,432037,58,1,1,0,1,True,False,False,False
72573J08DJ,58,M,558772,164,1,1,1,0,True,False,False,False
72577I44YS,63,M,299052,519,0,4,1,0,False,False,False,True
72580N03KR,50,M,393482,229,0,2,1,0,False,True,False,False
72582R16LI,38,M,723341,146,1,1,1,0,True,False,False,False
72583W14HE,32,M,294750,432,1,3,1,0,False,False,True,False
72586K75XD,57,M,511978,432,1,3,1,0,False,False,True,False
72590E51KY,30,F,188643,61,0,1,0,1,True,False,False,False
72591N92WX,34,M,242216,58,0,1,1,0,True,False,False,False
72592A94DS,40,M,699853,699,1,4,1,0,False,False,False,True
72592E46OJ,47,M,294646,221,1,2,1,0,False,True,False,False
72593W02RN,28,F,419832,496,1,3,0,1,False,False,True,False
72595H11TY,42,F,293832,479,1,3,0,1,False,False,True,False
72599M04HQ,31,F,399392,351,1,2,0,1,False,True,False,False
72599X09SU,44,M,270573,80,0,1,1,0,True,False,False,False
72601T75GI,60,F,87216,319,1,2,0,1,False,True,False,False
72603O75US,48,F,330880,260,1,2,0,1,False,True,False,False
72604Z92UQ,63,M,328352,425,1,3,1,0,False,False,True,False
72614Z15CR,27,F,375604,251,0,2,0,1,False,True,False,False
72616T20IK,63,M,424092,443,1,3,1,0,False,False,True,False
72618Z99XP,33,F,205979,335,1,2,0,1,False,True,False,False
72621A56EV,30,M,205311,462,1,3,1,0,False,False,True,False
72621O38EC,36,M,315869,364,1,3,1,0,False,False,True,False
72622W37VJ,54,F,80699,106,0,1,0,1,True,False,False,False
72628W09XZ,36,M,356472,262,1,2,1,0,False,True,False,False
72631C29NK,52,F,117563,70,0,1,0,1,True,False,False,False
72632L77LZ,62,F,512419,277,0,2,0,1,False,True,False,False
72633U62KC,27,M,164933,468,1,3,1,0,False,False,True,False
72634I21KE,30,F,218115,432,1,3,0,1,False,False,True,False
72635A82HZ,65,M,496032,637,1,4,1,0,False,False,False,True
72635O47AX,48,F,763941,426,1,3,0,1,False,False,True,False
72636V45HT,55,F,242669,132,1,1,0,1,True,False,False,False
72640I95UG,47,M,435096,493,1,3,1,0,False,False,True,False
72646U69ES,35,F,308864,377,1,3,0,1,False,False,True,False
72649Y34ZS,60,M,771975,530,1,4,1,0,False,False,False,True
72652R36XL,56,M,519938,263,0,2,1,0,False,True,False,False
72655Z01LG,44,F,440075,345,1,2,0,1,False,True,False,False
72656O84CM,39,M,232956,187,1,1,1,0,True,False,False,False
72657O30YA,34,F,360713,264,0,2,0,1,False,True,False,False
72658K63RF,65,M,735060,263,1,2,1,0,False,True,False,False
72660X19WC,44,M,318156,482,0,3,1,0,False,False,True,False
72665I93CO,34,M,143181,469,1,3,1,0,False,False,True,False
72668B74VG,61,M,200506,112,0,1,1,0,True,False,False,False
72668P54AP,59,M,622139,579,1,4,1,0,False,False,False,True
72668P82BA,34,M,232555,258,1,2,1,0,False,True,False,False
72672K27BN,45,M,274058,277,1,2,1,0,False,True,False,False
72673R70EN,63,F,258264,183,0,1,0,1,True,False,False,False
72674P84XX,55,M,339057,47,0,1,1,0,True,False,False,False
72676H03WH,25,F,436080,269,0,2,0,1,False,True,False,False
72681J16DR,39,M,113874,488,1,3,1,0,False,False,True,False
72685R72XK,45,F,320424,429,1,3,0,1,False,False,True,False
72686R33BI,42,M,783720,45,0,1,1,0,True,False,False,False
72688A10VM,62,M,408546,331,1,2,1,0,False,True,False,False
72690U17QQ,64,M,321189,359,0,2,1,0,False,True,False,False
72693W80AZ,46,M,480813,332,0,2,1,0,False,True,False,False
72699R77ZN,64,M,630375,259,0,2,1,0,False,True,False,False
72699V24CO,55,M,310920,311,0,2,1,0,False,True,False,False
72702X62SJ,25,F,392061,93,1,1,0,1,True,False,False,False
72704W56PN,65,M,264136,309,1,2,1,0,False,True,False,False
72711X77LZ,47,F,530384,44,0,1,0,1,True,False,False,False
72712Z11YA,54,F,224128,878,1,4,0,1,False,False,False,True
72715E25GH,54,F,375867,209,1,2,0,1,False,True,False,False
72716S04VA,40,F,386971,498,1,3,0,1,False,False,True,False
72718X18YA,60,F,250363,336,0,2,0,1,False,True,False,False
72720D01YX,65,M,155884,333,0,2,1,0,False,True,False,False
72721W01NJ,31,F,306268,259,1,2,0,1,False,True,False,False
72726M50KU,64,F,358440,795,1,4,0,1,False,False,False,True
72731P05BS,33,M,280771,217,1,2,1,0,False,True,False,False
72733I59JY,47,M,361469,255,0,2,1,0,False,True,False,False
72739R89QU,41,M,236733,246,0,2,1,0,False,True,False,False
72740F26LQ,39,M,216043,478,0,3,1,0,False,False,True,False
72740Z79QO,47,M,392211,418,0,3,1,0,False,False,True,False
72743G05FN,28,M,182481,392,1,3,1,0,False,False,True,False
72744D75DB,31,F,442336,259,0,2,0,1,False,True,False,False
72753R84FK,55,F,364803,216,1,2,0,1,False,True,False,False
72755E88OK,46,F,401152,441,1,3,0,1,False,False,True,False
72756B00SJ,53,F,80173,490,0,3,0,1,False,False,True,False
72759C76US,37,F,482667,267,1,2,0,1,False,True,False,False
72759E99UB,55,M,218196,312,1,2,1,0,False,True,False,False
72759S99VL,60,F,125765,378,1,3,0,1,False,False,True,False
72759W23NX,27,F,299929,279,0,2,0,1,False,True,False,False
72761X34SN,35,M,287713,477,1,3,1,0,False,False,True,False
72762Z10VQ,56,F,463824,281,1,2,0,1,False,True,False,False
72763V18HU,48,F,354059,476,1,3,0,1,False,False,True,False
72764V31AP,31,M,162252,324,1,2,1,0,False,True,False,False
72764Z73VZ,54,F,455195,819,1,4,0,1,False,False,False,True
72769Q07FO,43,M,729352,42,1,1,1,0,True,False,False,False
72784A60XG,38,F,508107,728,1,4,0,1,False,False,False,True
72787I74IO,54,F,435251,1004,1,4,0,1,False,False,False,True
72790K56WE,62,M,329640,429,1,3,1,0,False,False,True,False
72798E33OA,33,M,159936,236,0,2,1,0,False,True,False,False
72798Z95DA,53,M,499077,212,1,2,1,0,False,True,False,False
72802H42RY,54,F,87104,349,1,2,0,1,False,True,False,False
72807O65DM,47,F,697285,313,1,2,0,1,False,True,False,False
72816E96OC,58,M,709264,122,0,1,1,0,True,False,False,False
72817D06VB,39,F,490531,659,0,4,0,1,False,False,False,True
72818K97OJ,30,F,417093,391,1,3,0,1,False,False,True,False
72820D99BJ,42,M,304472,421,1,3,1,0,False,False,True,False
72820Y88HI,47,M,712880,737,1,4,1,0,False,False,False,True
72822S57YN,61,M,539859,564,1,4,1,0,False,False,False,True
72829H51CO,45,M,606667,365,1,3,1,0,False,False,True,False
72829L72QA,35,M,205563,314,0,2,1,0,False,True,False,False
72831U56QC,56,F,222261,106,0,1,0,1,True,False,False,False
72832X34WW,60,F,91573,282,0,2,0,1,False,True,False,False
72848N67EW,30,F,492453,380,0,3,0,1,False,False,True,False
72851S52SH,62,M,165013,422,0,3,1,0,False,False,True,False
72856T93SF,37,M,746067,457,1,3,1,0,False,False,True,False
72858O47BB,30,F,278763,323,0,2,0,1,False,True,False,False
72862A04RJ,35,M,267445,283,1,2,1,0,False,True,False,False
72867K47BN,42,M,446712,35,1,1,1,0,True,False,False,False
72871H45TA,44,M,224177,208,1,2,1,0,False,True,False,False
72872U80QM,31,F,388085,374,1,3,0,1,False,False,True,False
72873H24GN,33,F,418625,210,0,2,0,1,False,True,False,False
72876P16KY,54,M,281431,317,0,2,1,0,False,True,False,False
72886L04IV,57,F,393659,499,0,3,0,1,False,False,True,False
72887B62SA,52,M,604849,277,0,2,1,0,False,True,False,False
72892Q58VN,44,M,341184,486,1,3,1,0,False,False,True,False
72893C76RH,25,M,103282,237,0,2,1,0,False,True,False,False
72893G71BJ,38,M,285895,337,0,2,1,0,False,True,False,False
72894E88LC,60,M,72160,707,0,4,1,0,False,False,False,True
72894T55JD,62,M,291936,260,1,2,1,0,False,True,False,False
72899S52EE,42,M,379177,447,1,3,1,0,False,False,True,False
72899T10UT,28,M,291183,304,0,2,1,0,False,True,False,False
72903G07CJ,40,M,499610,279,0,2,1,0,False,True,False,False
72907T39NY,29,M,279118,254,1,2,1,0,False,True,False,False
72908J15UF,34,M,236137,476,1,3,1,0,False,False,True,False
72911S05ZS,29,M,230589,329,0,2,1,0,False,True,False,False
72912V58OY,64,F,183248,195,0,1,0,1,True,False,False,False
72913E92WO,54,F,184576,388,1,3,0,1,False,False,True,False
72913Z28BI,31,M,276625,209,1,2,1,0,False,True,False,False
72917E57NK,36,M,267623,345,0,2,1,0,False,True,False,False
72919G65FC,27,M,136396,563,1,4,1,0,False,False,False,True
72924V24SK,42,F,517549,295,0,2,0,1,False,True,False,False
72925V53DE,39,M,209550,403,1,3,1,0,False,False,True,False
72925Y35IY,31,F,300800,248,0,2,0,1,False,True,False,False
72929W25ZT,40,M,421612,230,1,2,1,0,False,True,False,False
72937L90XQ,43,M,319376,420,1,3,1,0,False,False,True,False
72937Q99EF,26,M,105111,311,0,2,1,0,False,True,False,False
72938T15FS,62,F,448864,371,1,3,0,1,False,False,True,False
72939S13JJ,53,F,107461,63,0,1,0,1,True,False,False,False
72945Y75TJ,39,M,340054,79,0,1,1,0,True,False,False,False
72947B62VY,38,F,273936,356,0,2,0,1,False,True,False,False
72951M97HM,47,M,317375,457,1,3,1,0,False,False,True,False
72956X30XT,59,M,297367,254,0,2,1,0,False,True,False,False
72966L38MH,56,M,233872,334,0,2,1,0,False,True,False,False
72966Z44RW,35,F,473387,304,1,2,0,1,False,True,False,False
72967G39CN,25,M,160465,722,0,4,1,0,False,False,False,True
72971I72NT,26,M,168333,492,1,3,1,0,False,False,True,False
72982Y95BG,26,M,213939,836,1,4,1,0,False,False,False,True
72983V97OL,59,F,219539,341,0,2,0,1,False,True,False,False
72990C09EF,52,F,423008,343,1,2,0,1,False,True,False,False
72991A50WH,37,M,304384,331,1,2,1,0,False,True,False,False
72993S08LQ,36,F,493384,437,1,3,0,1,False,False,True,False
72994Y64PQ,51,F,383949,407,0,3,0,1,False,False,True,False
72995K35IM,65,F,329557,247,0,2,0,1,False,True,False,False
72997L23YG,57,F,505232,331,0,2,0,1,False,True,False,False
72998S03YJ,56,M,690219,219,1,2,1,0,False,True,False,False
73002G28IW,40,M,437471,414,1,3,1,0,False,False,True,False
73003F75SF,53,M,263667,302,0,2,1,0,False,True,False,False
73005O61MM,29,F,448779,265,1,2,0,1,False,True,False,False
73005V89YN,53,M,626568,212,0,2,1,0,False,True,False,False
73007X77SA,30,M,200580,223,0,2,1,0,False,True,False,False
73012C09LZ,53,M,134994,977,1,4,1,0,False,False,False,True
73014A04IE,33,F,409229,471,0,3,0,1,False,False,True,False
73014Q20PV,43,M,214003,453,1,3,1,0,False,False,True,False
73015E47CY,33,F,461783,267,0,2,0,1,False,True,False,False
73016W24RI,48,M,442794,109,1,1,1,0,True,False,False,False
73024I60EP,42,F,495237,398,0,3,0,1,False,False,True,False
73024V66RP,49,M,288418,222,0,2,1,0,False,True,False,False
73025T09UI,27,M,283316,289,1,2,1,0,False,True,False,False
73028X93UF,40,M,153694,487,1,3,1,0,False,False,True,False
73029F81IN,34,M,275954,323,0,2,1,0,False,True,False,False
73033H93DS,26,M,141372,820,1,4,1,0,False,False,False,True
73035U53VL,34,F,329726,400,1,3,0,1,False,False,True,False
73045F84LL,28,F,157480,346,0,2,0,1,False,True,False,False
73049G95ZO,62,F,323584,280,1,2,0,1,False,True,False,False
73060Y27LV,40,M,424530,380,1,3,1,0,False,False,True,False
73061E11QJ,35,F,336691,242,1,2,0,1,False,True,False,False
73061L24ZD,30,F,443845,215,1,2,0,1,False,True,False,False
73062X42TO,48,M,429890,292,0,2,1,0,False,True,False,False
73064S17TW,48,F,434083,300,0,2,0,1,False,True,False,False
73066L68IQ,29,F,449957,416,1,3,0,1,False,False,True,False
73071H45JV,34,F,405678,83,1,1,0,1,True,False,False,False
73071X62ML,54,F,400496,373,0,3,0,1,False,False,True,False
73072P33XM,46,M,381174,323,1,2,1,0,False,True,False,False
73073G26AR,58,F,336723,356,1,2,0,1,False,True,False,False
73077P17DK,38,M,434328,250,1,2,1,0,False,True,False,False
73078U98JC,63,F,316784,228,1,2,0,1,False,True,False,False
73080P10OK,53,M,425393,309,1,2,1,0,False,True,False,False
73085C39AV,44,M,431267,402,1,3,1,0,False,False,True,False
73086Q03GX,60,M,76595,422,0,3,1,0,False,False,True,False
73093L17DV,56,M,242107,345,1,2,1,0,False,True,False,False
73095O05KK,33,F,295894,333,0,2,0,1,False,True,False,False
73098K71MO,51,M,722366,560,1,4,1,0,False,False,False,True
73103C61UE,58,F,397563,107,1,1,0,1,True,False,False,False
73103M62ZB,39,F,446725,451,1,3,0,1,False,False,True,False
73103T13SX,25,M,178120,328,1,2,1,0,False,True,False,False
73109C70JJ,25,M,153137,542,1,4,1,0,False,False,False,True
73109R32II,34,F,439072,381,1,3,0,1,False,False,True,False
73114R01XC,36,F,689160,385,1,3,0,1,False,False,True,False
73120B38IJ,63,F,350413,285,0,2,0,1,False,True,False,False
73132N48VR,30,M,134376,943,0,4,1,0,False,False,False,True
73137J38AM,60,M,527478,267,0,2,1,0,False,True,False,False
73139G47MR,40,F,428064,381,1,3,0,1,False,False,True,False
73139Q18TX,47,F,430168,308,0,2,0,1,False,True,False,False
73142T80II,28,F,406198,371,1,3,0,1,False,False,True,False
73147O98OQ,45,M,358097,481,1,3,1,0,False,False,True,False
73154W82SX,57,F,375139,439,1,3,0,1,False,False,True,False
73162C20IO,64,M,599617,454,1,3,1,0,False,False,True,False
73165S31TV,41,M,272962,406,0,3,1,0,False,False,True,False
73169F73AD,38,M,746867,472,1,3,1,0,False,False,True,False
73172V32GY,32,M,221762,300,1,2,1,0,False,True,False,False
73173R69RY,59,F,129091,452,0,3,0,1,False,False,True,False
73177X38YK,33,F,137037,311,0,2,0,1,False,True,False,False
73181Q03JX,36,M,528712,84,1,1,1,0,True,False,False,False
73182F30NP,34,F,149283,94,0,1,0,1,True,False,False,False
73187Z38NA,37,F,336043,312,1,2,0,1,False,True,False,False
73188X63NZ,50,F,426579,434,1,3,0,1,False,False,True,False
73191Q07HY,26,F,170397,1,0,1,0,1,True,False,False,False
73192D63ZI,31,F,401514,409,0,3,0,1,False,False,True,False
73196J21FV,30,F,387597,220,1,2,0,1,False,True,False,False
73199E78JD,54,F,524216,383,1,3,0,1,False,False,True,False
73200I91UD,44,M,259123,455,1,3,1,0,False,False,True,False
73203G86TC,60,F,457581,473,1,3,0,1,False,False,True,False
73203L37RG,42,F,663429,342,0,2,0,1,False,True,False,False
73205N68OS,30,M,162473,476,1,3,1,0,False,False,True,False
73210V14WB,65,F,280075,746,1,4,0,1,False,False,False,True
73212M16AV,40,F,465400,13,1,1,0,1,True,False,False,False
73212Q98XA,47,M,624019,636,0,4,1,0,False,False,False,True
73214D13VJ,50,M,375934,27,1,1,1,0,True,False,False,False
73219I22PZ,35,M,267764,210,1,2,1,0,False,True,False,False
73222A23LE,56,F,498880,153,1,1,0,1,True,False,False,False
73223D02MH,55,M,141451,381,0,3,1,0,False,False,True,False
73228X74PU,30,M,185778,334,0,2,1,0,False,True,False,False
73231C07PP,52,F,107147,473,0,3,0,1,False,False,True,False
73232I30XC,43,M,537384,351,1,2,1,0,False,True,False,False
73233K58PF,57,F,502728,216,0,2,0,1,False,True,False,False
73238A11XY,36,M,138586,264,0,2,1,0,False,True,False,False
73238T31NG,63,F,102208,296,0,2,0,1,False,True,False,False
73241P85AO,27,M,159304,42,1,1,1,0,True,False,False,False
73242L77GH,45,M,103037,240,0,2,1,0,False,True,False,False
73247A34RU,39,F,419907,721,1,4,0,1,False,False,False,True
73247A94QU,44,M,173136,23,1,1,1,0,True,False,False,False
73249W19CN,38,F,575125,319,1,2,0,1,False,True,False,False
73249Z45GH,44,F,347067,659,1,4,0,1,False,False,False,True
73250M97JM,34,F,244443,329,1,2,0,1,False,True,False,False
73258F70CP,56,M,375948,423,1,3,1,0,False,False,True,False
73259E08EG,36,M,260184,458,1,3,1,0,False,False,True,False
73260G06HS,52,F,266075,112,1,1,0,1,True,False,False,False
73263Q50QU,59,M,383810,389,1,3,1,0,False,False,True,False
73270N12KT,49,M,446297,138,1,1,1,0,True,False,False,False
73277S53DE,65,F,370672,496,1,3,0,1,False,False,True,False
73281H90UW,56,F,357555,81,0,1,0,1,True,False,False,False
73282X90PO,51,M,765624,448,1,3,1,0,False,False,True,False
73283P01IU,35,F,409811,481,1,3,0,1,False,False,True,False
73285B47KD,55,F,426675,233,1,2,0,1,False,True,False,False
73286G93EW,60,F,325035,474,0,3,0,1,False,False,True,False
73288D43FU,50,M,658960,288,0,2,1,0,False,True,False,False
73289U70II,65,M,471103,341,1,2,1,0,False,True,False,False
73291H68DA,32,M,229885,384,0,3,1,0,False,False,True,False
73293W58HU,35,M,114573,915,0,4,1,0,False,False,False,True
73294Q98DX,61,M,544013,66,1,1,1,0,True,False,False,False
73299B54OK,55,F,264787,238,0,2,0,1,False,True,False,False
73299R05XP,35,F,409083,367,0,3,0,1,False,False,True,False
73305S61JA,37,M,249121,366,1,3,1,0,False,False,True,False
73308X10AN,31,F,302339,380,1,3,0,1,False,False,True,False
73311I93ZD,31,F,372416,415,1,3,0,1,False,False,True,False
73315G23VZ,46,F,375925,329,0,2,0,1,False,True,False,False
73316N77AO,30,M,224771,340,1,2,1,0,False,True,False,False
73316W60RQ,30,M,104883,192,0,1,1,0,True,False,False,False
73317K58CR,51,F,253112,464,1,3,0,1,False,False,True,False
73323S75SH,45,F,276893,437,1,3,0,1,False,False,True,False
73331E43NI,62,F,163835,608,0,4,0,1,False,False,False,True
73332T42EC,50,M,368169,280,0,2,1,0,False,True,False,False
73338I47BF,34,M,213552,422,1,3,1,0,False,False,True,False
73339K68ZO,36,M,359967,391,1,3,1,0,False,False,True,False
73344Z29NV,54,F,81069,587,0,4,0,1,False,False,False,True
73349E53UC,31,F,300493,285,0,2,0,1,False,True,False,False
73350J04AJ,36,M,268748,438,1,3,1,0,False,False,True,False
73352V54RD,37,M,619365,206,1,2,1,0,False,True,False,False
73353Y64GT,58,M,265824,181,0,1,1,0,True,False,False,False
73360K78AK,39,F,362168,229,1,2,0,1,False,True,False,False
73363K37HK,28,F,169045,298,0,2,0,1,False,True,False,False
73364X45PT,33,F,394837,442,0,3,0,1,False,False,True,False
73365B89BW,49,F,499317,339,0,2,0,1,False,True,False,False
73366K57YW,45,M,438963,329,0,2,1,0,False,True,False,False
73367V64YH,36,M,387366,332,1,2,1,0,False,True,False,False
73372B17HW,44,M,685368,40,1,1,1,0,True,False,False,False
73374C51OV,36,F,477656,414,1,3,0,1,False,False,True,False
73376P00GV,61,M,351611,118,0,1,1,0,True,False,False,False
73376W79YH,42,F,295584,287,0,2,0,1,False,True,False,False
73380R34KV,56,F,356435,267,1,2,0,1,False,True,False,False
73387H54MO,60,M,114338,212,0,2,1,0,False,True,False,False
73394H08RJ,32,M,191496,264,1,2,1,0,False,True,False,False
73394Y59DC,39,F,681707,367,1,3,0,1,False,False,True,False
73398M28KS,43,M,434655,356,0,2,1,0,False,True,False,False
73398Y88BD,42,M,328670,312,0,2,1,0,False,True,False,False
73402V23HF,56,F,504976,104,1,1,0,1,True,False,False,False
73404N46FJ,49,M,391539,291,1,2,1,0,False,True,False,False
73407N91WU,40,M,485997,195,0,1,1,0,True,False,False,False
73408B50TC,45,F,382069,667,1,4,0,1,False,False,False,True
73408T50JU,55,F,282339,414,1,3,0,1,False,False,True,False
73409F79FU,45,M,421435,446,1,3,1,0,False,False,True,False
73409O60QH,32,M,297214,138,0,1,1,0,True,False,False,False
73413I97TM,50,F,557064,335,1,2,0,1,False,True,False,False
73420L45EP,38,M,328239,423,0,3,1,0,False,False,True,False
73427A16FA,47,F,470491,271,0,2,0,1,False,True,False,False
73428L00ZM,48,M,167311,320,1,2,1,0,False,True,False,False
73428Q95CQ,65,M,230686,621,1,4,1,0,False,False,False,True
73430Q86OB,42,M,166934,301,0,2,1,0,False,True,False,False
73433Z98FC,52,M,340639,174,0,1,1,0,True,False,False,False
73436K46LQ,52,F,442912,282,1,2,0,1,False,True,False,False
73438K12YJ,58,M,530775,448,1,3,1,0,False,False,True,False
73439U64RA,28,M,194571,321,0,2,1,0,False,True,False,False
73446X46OZ,37,F,790283,427,1,3,0,1,False,False,True,False
73454J04OV,48,F,479725,642,0,4,0,1,False,False,False,True
73455Q40ZK,34,F,242640,233,0,2,0,1,False,True,False,False
73457G27UI,57,M,299954,240,1,2,1,0,False,True,False,False
73468U64SI,46,F,459509,714,0,4,0,1,False,False,False,True
73468Z49KD,47,M,154735,324,0,2,1,0,False,True,False,False
73470P94PF,46,M,329133,212,1,2,1,0,False,True,False,False
73470V36SI,32,M,174160,307,1,2,1,0,False,True,False,False
73470Y23FJ,39,M,122766,312,0,2,1,0,False,True,False,False
73471B23AS,44,M,481938,384,0,3,1,0,False,False,True,False
73474F16TX,62,M,145438,481,0,3,1,0,False,False,True,False
73476Z68DG,34,F,345051,489,0,3,0,1,False,False,True,False
73482D84QE,55,F,434499,304,1,2,0,1,False,True,False,False
